index radius fiPEG fiRNA psi
173 9.0 0.015 0.0 92.01739626987211
174 9.0 0.015 0.0 92.01739626987211
175 9.0 0.015 0.0 92.01739626987211
176 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
177 9.0 0.015 0.0 92.01739626987211
178 9.0 0.015 0.0 92.01739626987211
179 9.0 0.015 0.0 92.01739626987211
180 9.0 0.015 0.0 92.01739626987211
181 9.0 0.015 0.0 92.01739626987211
182 9.0 0.015 0.0 92.01739626987211
183 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
184 9.0 0.015 0.0 92.01739626987211
185 9.0 0.015 0.0 92.01739626987211
186 9.0 0.015 0.0 92.01739626987211
187 9.0 0.015 0.0 92.01739626987211
188 9.0 0.015 0.0 92.01739626987211
189 9.0 0.015 0.0 92.01739626987211
190 9.0 0.015 0.0 92.01739626987211
191 9.0 0.015 0.0 92.01739626987211
192 9.0 0.015 0.0 92.01739626987211
193 9.0 0.015 0.0 92.01739626987211
194 9.0 0.015 0.0 92.01739626987211
195 9.0 0.015 0.0 92.01739626987211
196 9.0 0.015 0.0 92.01739626987211
197 9.0 0.015 0.0 92.01739626987211
198 9.0 0.015 0.0 92.01739626987211
199 9.0 0.015 0.0 92.01739626987211
200 9.0 0.015 0.0 92.01739626987211
201 9.0 0.015 0.0 92.01739626987211
202 9.0 0.015 0.0 92.01739626987211
203 9.0 0.015 0.0 92.01739626987211
204 9.0 0.015 0.0 92.01739626987211
205 9.0 0.015 0.0 92.01739626987211
206 9.0 0.015 0.0 92.01739626987211
207 9.0 0.015 0.0 92.01739626987211
208 9.0 0.015 0.0 92.01739626987211
209 9.0 0.015 0.0 92.01739626987211
210 9.0 0.015 0.0 92.01739626987211
211 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
212 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
213 9.0 0.015 0.0 92.01739626987211
214 9.0 0.015 0.0 92.01739626987211
215 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
216 9.0 0.015 0.0 92.01739626987211
217 9.0 0.015 0.0 92.01739626987211
218 9.0 0.015 0.0 92.01739626987211
219 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
220 9.0 0.015 0.0 92.01739626987211
221 9.0 0.015 0.0 92.01739626987211
222 9.0 0.015 0.0 92.01739626987211
223 9.0 0.015 0.0 92.01739626987211
224 9.0 0.015 0.0 92.01739626987211
225 9.0 0.015 0.0 92.01739626987211
226 9.0 0.015 0.0 92.01739626987211
227 12.980246132766672 0.014999999999999996 0.0 96.99013179474524
228 9.0 0.015 0.0 92.01739626987211
229 9.0 0.015 0.0 92.01739626987211
230 9.0 0.015 0.0 92.01739626987211
231 9.0 0.015 0.0 92.01739626987211
232 9.0 0.015 0.0 92.01739626987211
233 9.0 0.015 0.0 92.01739626987211
234 9.0 0.015 0.0 92.01739626987211
235 9.0 0.015 0.0 92.01739626987211
236 9.0 0.015 0.0 92.01739626987211
237 9.0 0.015 0.0 92.01739626987211
238 9.0 0.015 0.0 92.01739626987211
239 9.0 0.015 0.0 92.01739626987211
240 9.0 0.015 0.0 92.01739626987211
241 9.0 0.015 0.0 92.01739626987211
242 9.0 0.015 0.0 92.01739626987211
243 9.0 0.015 0.0 92.01739626987211
244 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
245 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
246 9.0 0.015 0.0 92.01739626987211
247 9.0 0.015 0.0 92.01739626987211
248 9.0 0.015 0.0 92.01739626987211
249 9.0 0.015 0.0 92.01739626987211
250 9.0 0.015 0.0 92.01739626987211
251 9.0 0.015 0.0 92.01739626987211
252 9.0 0.015 0.0 92.01739626987211
253 9.0 0.015 0.0 92.01739626987211
254 9.0 0.015 0.0 92.01739626987211
255 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
256 9.0 0.015 0.0 92.01739626987211
257 9.0 0.015 0.0 92.01739626987211
258 9.0 0.015 0.0 92.01739626987211
259 9.0 0.015 0.0 92.01739626987211
260 9.0 0.015 0.0 92.01739626987211
261 9.0 0.015 0.0 92.01739626987211
262 9.0 0.015 0.0 92.01739626987211
263 9.0 0.015 0.0 92.01739626987211
264 9.0 0.015 0.0 92.01739626987211
265 9.0 0.015 0.0 92.01739626987211
266 9.0 0.015 0.0 92.01739626987211
267 9.0 0.015 0.0 92.01739626987211
268 9.0 0.015 0.0 92.01739626987211
269 9.0 0.015 0.0 92.01739626987211
270 9.0 0.015 0.0 92.01739626987211
271 9.0 0.015 0.0 92.01739626987211
272 9.0 0.015 0.0 92.01739626987211
273 9.0 0.015 0.0 92.01739626987211
274 9.0 0.015 0.0 92.01739626987211
275 9.0 0.015 0.0 92.01739626987211
276 9.0 0.015 0.0 92.01739626987211
277 9.0 0.015 0.0 92.01739626987211
278 9.0 0.015 0.0 92.01739626987211
279 9.0 0.015 0.0 92.01739626987211
280 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
281 9.0 0.015 0.0 92.01739626987211
282 9.0 0.015 0.0 92.01739626987211
283 9.0 0.015 0.0 92.01739626987211
284 9.0 0.015 0.0 92.01739626987211
285 9.0 0.015 0.0 92.01739626987211
286 9.0 0.015 0.0 92.01739626987211
287 9.0 0.015 0.0 92.01739626987211
288 9.0 0.015 0.0 92.01739626987211
289 9.0 0.015 0.0 92.01739626987211
290 9.0 0.015 0.0 92.01739626987211
291 9.0 0.015 0.0 92.01739626987211
292 9.0 0.015 0.0 92.01739626987211
293 9.0 0.015 0.0 92.01739626987211
294 9.0 0.015 0.0 92.01739626987211
295 9.0 0.015 0.0 92.01739626987211
296 9.0 0.015 0.0 92.01739626987211
297 9.0 0.015 0.0 92.01739626987211
298 9.0 0.015 0.0 92.01739626987211
299 9.0 0.015 0.0 92.01739626987211
300 9.0 0.015 0.0 92.01739626987211
301 9.0 0.015 0.0 92.01739626987211
302 9.0 0.015 0.0 92.01739626987211
303 9.0 0.015 0.0 92.01739626987211
304 9.0 0.015 0.0 92.01739626987211
305 9.0 0.015 0.0 92.01739626987211
306 9.0 0.015 0.0 92.01739626987211
307 9.0 0.015 0.0 92.01739626987211
308 9.0 0.015 0.0 92.01739626987211
309 9.0 0.015 0.0 92.01739626987211
310 9.0 0.015 0.0 92.01739626987211
311 9.0 0.015 0.0 92.01739626987211
312 9.0 0.015 0.0 92.01739626987211
313 9.0 0.015 0.0 92.01739626987211
314 9.0 0.015 0.0 92.01739626987211
315 9.0 0.015 0.0 92.01739626987211
316 9.0 0.015 0.0 92.01739626987211
317 9.0 0.015 0.0 92.01739626987211
318 9.0 0.015 0.0 92.01739626987211
319 9.0 0.015 0.0 92.01739626987211
320 9.0 0.015 0.0 92.01739626987211
321 9.0 0.015 0.0 92.01739626987211
322 9.0 0.015 0.0 92.01739626987211
323 9.0 0.015 0.0 92.01739626987211
324 9.0 0.015 0.0 92.01739626987211
325 9.0 0.015 0.0 92.01739626987211
326 9.0 0.015 0.0 92.01739626987211
327 9.0 0.015 0.0 92.01739626987211
328 9.0 0.015 0.0 92.01739626987211
329 9.0 0.015 0.0 92.01739626987211
330 9.0 0.015 0.0 92.01739626987211
331 9.0 0.015 0.0 92.01739626987211
332 9.0 0.015 0.0 92.01739626987211
333 9.0 0.015 0.0 92.01739626987211
334 9.0 0.015 0.0 92.01739626987211
335 9.0 0.015 0.0 92.01739626987211
336 9.0 0.015 0.0 92.01739626987211
337 9.0 0.015 0.0 92.01739626987211
338 9.0 0.015 0.0 92.01739626987211
339 9.0 0.015 0.0 92.01739626987211
340 9.0 0.015 0.0 92.01739626987211
341 9.0 0.015 0.0 92.01739626987211
342 9.0 0.015 0.0 92.01739626987211
343 9.0 0.015 0.0 92.01739626987211
344 9.0 0.015 0.0 92.01739626987211
345 9.0 0.015 0.0 92.01739626987211
346 9.0 0.015 0.0 92.01739626987211
347 9.0 0.015 0.0 92.01739626987211
348 9.0 0.015 0.0 92.01739626987211
349 9.0 0.015 0.0 92.01739626987211
350 9.0 0.015 0.0 92.01739626987211
351 9.0 0.015 0.0 92.01739626987211
352 9.0 0.015 0.0 92.01739626987211
353 9.0 0.015 0.0 92.01739626987211
354 9.0 0.015 0.0 92.01739626987211
355 9.0 0.015 0.0 92.01739626987211
356 9.0 0.015 0.0 92.01739626987211
357 9.0 0.015 0.0 92.01739626987211
358 9.0 0.015 0.0 92.01739626987211
359 9.0 0.015 0.0 92.01739626987211
360 9.0 0.015 0.0 92.01739626987211
361 9.0 0.015 0.0 92.01739626987211
362 9.0 0.015 0.0 92.01739626987211
363 9.0 0.015 0.0 92.01739626987211
364 9.0 0.015 0.0 92.01739626987211
365 9.0 0.015 0.0 92.01739626987211
366 9.0 0.015 0.0 92.01739626987211
367 9.0 0.015 0.0 92.01739626987211
368 9.0 0.015 0.0 92.01739626987211
369 9.0 0.015 0.0 92.01739626987211
370 9.0 0.015 0.0 92.01739626987211
371 9.0 0.015 0.0 92.01739626987211
372 9.0 0.015 0.0 92.01739626987211
373 9.0 0.015 0.0 92.01739626987211
374 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
375 9.0 0.015 0.0 92.01739626987211
376 9.0 0.015 0.0 92.01739626987211
377 9.0 0.015 0.0 92.01739626987211
378 9.0 0.015 0.0 92.01739626987211
379 9.0 0.015 0.0 92.01739626987211
380 9.0 0.015 0.0 92.01739626987211
381 9.0 0.015 0.0 92.01739626987211
382 9.0 0.015 0.0 92.01739626987211
383 9.0 0.015 0.0 92.01739626987211
384 9.0 0.015 0.0 92.01739626987211
385 9.0 0.015 0.0 92.01739626987211
386 9.0 0.015 0.0 92.01739626987211
387 9.0 0.015 0.0 92.01739626987211
388 9.0 0.015 0.0 92.01739626987211
389 9.0 0.015 0.0 92.01739626987211
390 9.0 0.015 0.0 92.01739626987211
391 9.0 0.015 0.0 92.01739626987211
392 9.0 0.015 0.0 92.01739626987211
393 9.0 0.015 0.0 92.01739626987211
394 9.0 0.015 0.0 92.01739626987211
395 9.0 0.015 0.0 92.01739626987211
396 9.0 0.015 0.0 92.01739626987211
397 9.0 0.015 0.0 92.01739626987211
398 9.0 0.015 0.0 92.01739626987211
399 9.0 0.015 0.0 92.01739626987211
400 9.0 0.015 0.0 92.01739626987211
401 9.0 0.015 0.0 92.01739626987211
402 9.0 0.015 0.0 92.01739626987211
403 9.0 0.015 0.0 92.01739626987211
404 9.0 0.015 0.0 92.01739626987211
405 9.0 0.015 0.0 92.01739626987211
406 9.0 0.015 0.0 92.01739626987211
407 9.0 0.015 0.0 92.01739626987211
408 9.0 0.015 0.0 92.01739626987211
409 9.0 0.015 0.0 92.01739626987211
410 9.0 0.015 0.0 92.01739626987211
411 9.0 0.015 0.0 92.01739626987211
412 9.0 0.015 0.0 92.01739626987211
413 9.0 0.015 0.0 92.01739626987211
414 9.0 0.015 0.0 92.01739626987211
415 9.0 0.015 0.0 92.01739626987211
416 9.0 0.015 0.0 92.01739626987211
417 9.0 0.015 0.0 92.01739626987211
418 9.0 0.015 0.0 92.01739626987211
419 9.0 0.015 0.0 92.01739626987211
420 9.0 0.015 0.0 92.01739626987211
421 9.0 0.015 0.0 92.01739626987211
422 9.0 0.015 0.0 92.01739626987211
423 9.0 0.015 0.0 92.01739626987211
424 9.0 0.015 0.0 92.01739626987211
425 9.0 0.015 0.0 92.01739626987211
426 9.0 0.015 0.0 92.01739626987211
427 9.0 0.015 0.0 92.01739626987211
428 9.0 0.015 0.0 92.01739626987211
429 9.0 0.015 0.0 92.01739626987211
430 9.0 0.015 0.0 92.01739626987211
431 9.0 0.015 0.0 92.01739626987211
432 9.0 0.015 0.0 92.01739626987211
433 9.0 0.015 0.0 92.01739626987211
434 9.0 0.015 0.0 92.01739626987211
435 9.0 0.015 0.0 92.01739626987211
436 9.0 0.015 0.0 92.01739626987211
437 9.0 0.015 0.0 92.01739626987211
438 9.0 0.015 0.0 92.01739626987211
439 9.0 0.015 0.0 92.01739626987211
440 9.0 0.015 0.0 92.01739626987211
441 9.0 0.015 0.0 92.01739626987211
442 9.0 0.015 0.0 92.01739626987211
443 9.0 0.015 0.0 92.01739626987211
444 9.0 0.015 0.0 92.01739626987211
445 9.0 0.015 0.0 92.01739626987211
446 9.0 0.015 0.0 92.01739626987211
447 9.0 0.015 0.0 92.01739626987211
448 9.0 0.015 0.0 92.01739626987211
449 9.0 0.015 0.0 92.01739626987211
450 9.0 0.015 0.0 92.01739626987211
451 9.0 0.015 0.0 92.01739626987211
452 9.0 0.015 0.0 92.01739626987211
453 9.0 0.015 0.0 92.01739626987211
454 9.0 0.015 0.0 92.01739626987211
455 11.339289449053856 0.014999999999999998 0.0 95.64227229666905
456 9.0 0.015 0.0 92.01739626987211
457 9.0 0.015 0.0 92.01739626987211
458 9.0 0.015 0.0 92.01739626987211
459 9.0 0.015 0.0 92.01739626987211
460 9.0 0.015 0.0 92.01739626987211
461 9.0 0.015 0.0 92.01739626987211
462 9.0 0.015 0.0 92.01739626987211
463 9.0 0.015 0.0 92.01739626987211
464 9.0 0.015 0.0 92.01739626987211
465 9.0 0.015 0.0 92.01739626987211
466 9.0 0.015 0.0 92.01739626987211
467 9.0 0.015 0.0 92.01739626987211
468 9.0 0.015 0.0 92.01739626987211
469 9.0 0.015 0.0 92.01739626987211
470 9.0 0.015 0.0 92.01739626987211
471 9.0 0.015 0.0 92.01739626987211
472 9.0 0.015 0.0 92.01739626987211
473 9.0 0.015 0.0 92.01739626987211
474 9.0 0.015 0.0 92.01739626987211
475 9.0 0.015 0.0 92.01739626987211
